steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
530048	4141	4446.347754955292	0.0	0.0	0.0	0.0	0.0	-0.24359036670520437	0.6689165846152274	25.368242275238035	0.19595028169472198	40.45105987548828	-0.012310826741158963	82560	nan
540032	4219	4531.180124759674	0.0	0.0	0.0	0.0	0.0	-0.2400999610951403	0.6674603075869098	30.060548528671266	0.1878883081454743	60.47406286239624	-0.010434265173971653	84160	nan
550016	4297	4616.4040558338165	0.0	0.0	0.0	0.0	0.0	-0.26172029169730376	0.6661423192821694	31.115206247329713	0.18083505358805632	59.9493122291565	-0.015450302176177502	85760	nan
560000	4375	4701.56844830513	0.0	0.0	0.0	0.0	0.0	-0.2619680381610524	0.6653284100225475	33.37768357849121	0.17709828902156452	70.97074844360351	-0.006666857087984681	87360	nan
570112	4454	4786.755076885223	0.0	0.0	0.0	0.0	0.0	-0.2608503778047161	0.6679594981427164	39.76727067565918	0.1957061854237366	99.5180114364624	-0.00805661104619503	88960	nan
580096	4532	4871.148432016373	0.0	0.0	0.0	0.0	0.0	-0.260153009760892	0.6694049927300705	39.146918840408325	0.181898125361388	94.17261985778809	-0.012794064357876778	90560	nan
590080	4610	4955.768159151077	0.0	0.0	0.0	0.0	0.0	-0.2848267058514757	0.671407039324145	40.28525376129151	0.1683481842266836	101.35932147979736	-0.0070334551855921745	92160	nan
600064	4688	5040.540746688843	0.0	0.0	0.0	0.0	0.0	-0.2947756141695427	0.6721149601070878	38.63100462722778	0.1686301922814321	92.70147735595702	-0.006316799055784941	93760	nan
610048	4766	5115.770039558411	0.0	0.0	0.0	0.0	0.0	-0.25682338355854156	0.6736630371376646	38.8595669002533	0.1720117780982252	98.38638977050782	-0.012698885537683963	95040	nan
620032	4844	5201.312048196793	0.0	0.0	0.0	0.0	0.0	-0.24406683899834752	0.6754834276411238	41.67841992092133	0.15029449055868477	99.55652797698974	-0.008646673765033483	96640	nan
630016	4922	5286.658383369446	0.0	0.0	0.0	0.0	0.0	-0.2703810807460686	0.6771779174382528	40.096688184738156	0.17456957398357367	103.81915836334228	-0.007303887493908406	98240	nan
640000	5000	5372.165343284607	0.0	0.0	0.0	0.0	0.0	-0.2520458355442388	0.6778081034098227	37.892120445251464	0.15211629037440394	91.61588832855224	-0.011478921305388213	99840	nan
650112	5079	5458.500328779221	0.0	0.0	0.0	0.0	0.0	-0.24607380236894824	0.6798831551094842	40.0609183293581	0.16905867765073254	101.28539497375488	-0.009216025462374091	101440	nan
660096	5157	5543.519007444382	0.0	0.0	0.0	0.0	0.0	-0.23409135301574133	0.6803388487712497	38.324188522338865	0.14930930838120793	84.79006036758423	-0.00988598607480526	103040	nan
670080	5235	5628.588235139847	0.0	0.0	0.0	0.0	0.0	-0.21178264873794977	0.6781624634379937	28.78570810508728	0.16013169244965206	58.76661163330078	-0.0059429608564823865	104640	nan
680064	5313	5712.865974664688	0.0	0.0	0.0	0.0	0.0	-0.19432868858857547	0.6751806578410969	26.006485169410706	0.14934037957313234	46.10477705001831	-0.0072505072504282	106240	nan
690048	5391	5787.7998950481415	0.0	0.0	0.0	0.0	0.0	-0.2016830895197345	0.6740598838646076	29.3847627658844	0.11967584827888073	58.41665618896484	-0.008357942514121532	107520	nan
700032	5469	5873.190495252609	0.0	0.0	0.0	0.0	0.0	-0.18393830405682093	0.6749090285291705	36.949463642120364	0.13266708654395734	88.47117000579834	-0.0025333940889686346	109120	nan
710016	5547	5958.443080425262	0.0	0.0	0.0	0.0	0.0	-0.1890486774642486	0.6784779049114276	48.13561071777344	0.1157656894334823	139.554725189209	-0.0059093420393764974	110720	nan
720000	5625	6043.511446475983	0.0	0.0	0.0	0.0	0.0	-0.18248989429429638	0.6828890528139842	49.84959691429138	0.13771119364594356	157.64642723083497	-0.003561502955853939	112320	nan
730112	5704	6129.4209570884705	0.0	0.0	0.0	0.0	0.0	-0.17182522331509972	0.6830831078375595	38.76059873008728	0.11291562474682025	96.3133356666565	-0.005152726545929909	113920	nan
740096	5782	6216.336018323898	0.0	0.0	0.0	0.0	0.0	-0.17677996464353055	0.6819902647278914	33.29495677375793	0.12660083140785058	73.19891063690186	-0.003649389408528805	115520	nan
750080	5860	6301.182292461395	0.0	0.0	0.0	0.0	0.0	-0.20054733945662157	0.6821546273196595	36.310044330596924	0.13421973946705032	91.0575403213501	-0.0034558739699423312	117120	nan
760064	5938	6387.123711109161	0.0	0.0	0.0	0.0	0.0	-0.20604684032301884	0.6852971995337251	45.356133516311644	0.12318756745245213	129.9399323272705	-0.006115095615386963	118720	nan
770048	6016	6473.560421466827	0.0	0.0	0.0	0.0	0.0	-0.1796611453581718	0.6877377662929072	46.074556377410886	0.13181468686592426	128.0428025817871	-0.008322504376992583	120320	nan
780032	6094	6548.585130214691	0.0	0.0	0.0	0.0	0.0	-0.1690585128137609	0.6892786838861771	44.96085822296143	0.11079111494252424	127.37611137390137	-0.0006274964287877083	121600	nan
790016	6172	6634.89790391922	0.0	0.0	0.0	0.0	0.0	-0.1950375619608094	0.6921879352263913	47.095184156417844	0.11952107346000579	146.8957621002197	-0.0021765765082091093	123200	nan
800000	6250	6720.57192158699	0.0	0.0	0.0	0.0	0.0	-0.17959941572195384	0.69546399074129	49.07358395767212	0.12012085186336952	150.0912763977051	-0.0050208564847707745	124800	nan
810112	6329	6807.988023281097	0.0	0.0	0.0	0.0	0.0	-0.18906350883073172	0.6977495130446233	42.79619952583313	0.1168201457597423	130.56298748016357	-0.002469281777739525	126400	nan
820096	6407	6894.207949876785	0.0	0.0	0.0	0.0	0.0	-0.16969779342319816	0.6966056447068695	34.530033990859984	0.08824084299191981	83.01538921356202	-0.004049963299185038	128000	nan
