steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss
810300	2220	7372.542027235031	0.0	0.0	0.0	0.0	0.0	81.6795585975647	0.04185881614551464	108.95980341553688	2.4131738889217376
820155	2247	7462.111232757568	0.0	0.0	0.0	0.0	0.0	40.063939217567444	0.18811833792786922	4.038548905551433	-0.7976087071746588
830010	2274	7552.1803150177	0.0	0.0	0.0	0.0	0.0	41.40335108184814	0.10052161282480296	7.3694882968068125	-0.19080368638038636
840230	2302	7645.017986059189	0.0	0.0	0.0	0.0	0.0	-35.87825615108013	0.21786691375671244	31.07316823720932	-1.860296012312174
850085	2329	7734.856738567352	0.0	0.0	0.0	0.0	0.0	5.257589706897735	0.2064533512803755	1.5707440286874772	0.5836855676397681
860305	2357	7827.6723256111145	0.0	0.0	0.0	0.0	0.0	101.7088318862915	0.014994845549126962	153.7741693854332	-1.6914890933036804
870160	2384	7917.416028738022	0.0	0.0	0.0	0.0	0.0	-18.53222374534607	0.12980931925563616	16.672239887714387	0.45497771963477135
880015	2411	8006.815018415451	0.0	0.0	0.0	0.0	0.0	73.81646464157105	0.037348937548376114	140.76120913743972	-2.044489715099335
890235	2439	8098.443323373795	0.0	0.0	0.0	0.0	0.0	70.11789515304565	0.009884934771896494	93.10419985771179	-1.5994023430347442
900090	2466	8187.705495357513	0.0	0.0	0.0	0.0	0.0	-17.30759475517273	0.14958981089422502	99.52076271772384	-4.720976860970259
910310	2494	8279.837976932526	0.0	0.0	0.0	0.0	0.0	15.807534827232361	0.1059779865245655	6.383699350655079	0.2547843427956104
920165	2521	8369.21476650238	0.0	0.0	0.0	0.0	0.0	-85.58173375463485	0.4615811338284984	272.89790313720704	5.577467193305492
930020	2548	8458.812778234482	0.0	0.0	0.0	0.0	0.0	27.331880651474	0.08909909350324256	14.40220814883709	-2.768254826888442
940240	2576	8552.273507595062	0.0	0.0	0.0	0.0	0.0	30.047597218930722	0.2256816336401862	90.49887376308442	1.221089105606079
950095	2603	8642.111368179321	0.0	0.0	0.0	0.0	0.0	-44.73777103424072	0.1624490724129203	78.42882837772369	-4.9264881134033205
960315	2631	8735.348881959915	0.0	0.0	0.0	0.0	0.0	5.633281207501888	0.15806211319754948	1.746558790206909	1.1815701189637184
970170	2658	8825.710396528244	0.0	0.0	0.0	0.0	0.0	24.21894104784727	0.11596600083160531	67.18826665282249	0.18008850395679474
980025	2685	8915.600695848465	0.0	0.0	0.0	0.0	0.0	16.393782282829285	0.13386048025993502	17.492091151475908	-0.903907675743103
990245	2713	9008.200050354004	0.0	0.0	0.0	0.0	0.0	-17.161602283477784	0.13287882011517296	36.09057402610779	-1.5660580611228943
1000100	2740	9097.511889219284	0.0	0.0	0.0	0.0	0.0	67.37492650985718	0.04154043423236007	104.98549783825874	0.1524248594045639
1010320	2768	9189.862399339676	0.0	0.0	0.0	0.0	0.0	-40.793592248916624	0.4279162183106157	174.15308053970338	11.110661308169364
1020175	2795	9278.49570274353	0.0	0.0	0.0	0.0	0.0	41.15315178108215	0.07001411763536361	103.19158659040927	1.3373613846302033
1030030	2822	9367.27704668045	0.0	0.0	0.0	0.0	0.0	58.25504194641113	0.07429024332870679	9.58198604941368	-0.5631582409143447
1040250	2850	9458.865025997162	0.0	0.0	0.0	0.0	0.0	-33.71645757293701	0.38098844749263894	343.2391764163971	8.303519479036332
1050105	2877	9547.910801887512	0.0	0.0	0.0	0.0	0.0	3.088785380214453	0.1450933891290333	2.4385140520334243	-1.2682130032777785
1060325	2905	9640.26019334793	0.0	0.0	0.0	0.0	0.0	11.790596346974374	0.13894264738941514	5.3343783223629	-1.004353823363781
1070180	2932	9729.935646533966	0.0	0.0	0.0	0.0	0.0	-8.424481555461883	0.28984779969087016	55.34305156707764	3.8451173359155657
1080035	2959	9819.5187561512	0.0	0.0	0.0	0.0	0.0	27.078310453921556	0.1211198058043529	70.07400387465954	1.80201884444803
1090255	2987	9912.42691230774	0.0	0.0	0.0	0.0	0.0	-31.056508536577226	0.14940716670183796	7.1494769561290745	-1.823508466631174
1100110	3014	10002.039991140366	0.0	0.0	0.0	0.0	0.0	26.92687330618501	0.09221040342923932	89.7024440690875	-0.8681045019626618
1110330	3042	10095.232640028	0.0	0.0	0.0	0.0	0.0	-2.9892526242733	0.26935889568319543	11.823279666900635	2.5852132721245287
1120185	3069	10185.284805774689	0.0	0.0	0.0	0.0	0.0	-13.236100620508195	0.12397793222485053	3.9607804238796236	-1.6577443754673005
1130040	3096	10274.992077827454	0.0	0.0	0.0	0.0	0.0	30.426078108549117	0.04587691927337526	28.84645086467266	-0.9553300523757935
1140260	3124	10367.72515964508	0.0	0.0	0.0	0.0	0.0	47.53687056350708	0.014542533002191601	35.413274549245834	-0.21528591513633727
1150115	3151	10457.628062009811	0.0	0.0	0.0	0.0	0.0	38.99599300563335	0.04233283480556577	34.76144534230232	-3.021458995342255
1160335	3179	10550.693562984467	0.0	0.0	0.0	0.0	0.0	-19.17190351295471	0.29586501538499704	99.53747910499573	8.929331357479095
1170190	3206	10640.737536668777	0.0	0.0	0.0	0.0	0.0	61.7584006690979	0.001506040686454684	57.38679483056068	-3.704950558543205
1180045	3233	10730.47284913063	0.0	0.0	0.0	0.0	0.0	42.46206120657921	0.0707457132474435	9.748267896175385	-2.6900875386223198
1190265	3261	10822.941004514694	0.0	0.0	0.0	0.0	0.0	-149.7515968475342	0.5644684956893324	703.7209035873414	7.2745903146266935
1200120	3288	10913.019610881805	0.0	0.0	0.0	0.0	0.0	12.202495097845793	0.06269950940656531	23.85830865740776	-0.8754128038883209
1210340	3316	11006.410508155823	0.0	0.0	0.0	0.0	0.0	68.00048041343689	0.02243520241365111	129.1607354414463	-0.7002485704421997
1220195	3343	11096.726184129715	0.0	0.0	0.0	0.0	0.0	-202.7009193267822	0.4750374970054254	995.5640829086303	-3.053161506652832
1230050	3370	11187.156192779541	0.0	0.0	0.0	0.0	0.0	17.187174173116684	0.0794760608583274	19.065994003415106	0.9921887600421906
1240270	3398	11280.608631372452	0.0	0.0	0.0	0.0	0.0	24.108640874803065	0.13074967207133376	1.7780979871749878	0.6233876217529177
1250125	3425	11370.965278863907	0.0	0.0	0.0	0.0	0.0	23.96700128364563	0.00186726557273713	15.37904125750065	-1.8895703327655793
1260345	3453	11464.296011447906	0.0	0.0	0.0	0.0	0.0	58.69741202926636	0.002183228373259768	26.426972289681434	-2.1202648383378984
1270200	3480	11554.386065721512	0.0	0.0	0.0	0.0	0.0	20.515425038576126	0.09665412139536167	11.923758782744407	-2.2737825202941893
1280055	3507	11644.985444545746	0.0	0.0	0.0	0.0	0.0	-21.081750629901887	0.057222832819140146	92.93022282242775	-3.666648431420326
1290275	3535	11738.454071044922	0.0	0.0	0.0	0.0	0.0	47.583540381729605	0.05896881144425092	76.6353226596117	0.45326648764312266
1300130	3562	11828.759301185608	0.0	0.0	0.0	0.0	0.0	54.23739234161377	0.0563680208850962	84.90690989255906	-1.2351615357398986
1310350	3590	11922.200863838196	0.0	0.0	0.0	0.0	0.0	20.705807361245157	0.0009870128429093556	6.870415054857731	-2.0891550117731095
1320205	3617	12012.483804702759	0.0	0.0	0.0	0.0	0.0	-28.610143871307372	0.21248479383424496	43.993039178848264	-3.1654387148469687
1330060	3644	12102.755244493484	0.0	0.0	0.0	0.0	0.0	35.03136576271057	0.06837650317288974	25.679707968533037	-1.8459383007884025
1340280	3672	12195.182496070862	0.0	0.0	0.0	0.0	0.0	42.4293835811615	0.00805898312567861	55.41839741706848	1.2482000553607941
1350135	3699	12284.890875339508	0.0	0.0	0.0	0.0	0.0	33.239905904531476	0.10904721137301837	58.13632594585419	0.7409297919273377
1360355	3727	12377.652181386948	0.0	0.0	0.0	0.0	0.0	-25.744333238184453	0.08238565168472103	8.113977989554405	-1.0223105574026703
1370210	3754	12467.405594110489	0.0	0.0	0.0	0.0	0.0	38.06601040220261	0.06698977560821938	93.34033273637294	1.7098303838819264
1380065	3781	12557.09692287445	0.0	0.0	0.0	0.0	0.0	32.459646265268326	0.06415688111328131	52.52822428524494	1.0914656692370772
1390285	3809	12649.955010175705	0.0	0.0	0.0	0.0	0.0	-102.10793976783752	0.36232815710661087	276.4683508014679	2.8646015071868898
1400140	3836	12739.992369174957	0.0	0.0	0.0	0.0	0.0	31.58218017244339	0.05148095659785208	6.5217883586883545	-1.028511403799057
1410360	3864	12833.250405311584	0.0	0.0	0.0	0.0	0.0	64.03418714544178	0.055673057813447516	122.87884877204895	1.3709161460399628
1420215	3891	12923.69161772728	0.0	0.0	0.0	0.0	0.0	46.02288676506281	0.06575168851096884	15.904812707901002	-2.1719830083847045
1430070	3918	13014.087945222855	0.0	0.0	0.0	0.0	0.0	-73.21138689759374	0.20439750421398753	591.7534457531572	-0.1920370477437973
1440290	3946	13107.258689403534	0.0	0.0	0.0	0.0	0.0	32.32826047515869	0.026790662937959623	55.12586770236492	0.00479882538318634
1450145	3973	13197.17358326912	0.0	0.0	0.0	0.0	0.0	-8.25727866768837	0.13523047360521742	2.1880790424346923	0.9400707795470953
1460000	4000	13287.348597288132	0.0	0.0	0.0	0.0	0.0	-72.75507160815597	0.25708239870337685	525.6111282670498	-0.8153347599506379
1470220	4028	13380.630552768707	0.0	0.0	0.0	0.0	0.0	3.843360167503357	0.08490680697874846	5.730148834586143	0.9265121948719025
1480075	4055	13470.983716249466	0.0	0.0	0.0	0.0	0.0	6.2311919286251065	0.1551056513211359	2.2770216125249862	0.5942051201686263
1490295	4083	13563.860888957977	0.0	0.0	0.0	0.0	0.0	-59.60128081703186	0.21449015972271313	268.0418543767929	-6.531161116361618
1500150	4110	13654.444631576538	0.0	0.0	0.0	0.0	0.0	-15.121580167293548	0.11030736064806115	9.515069808363915	-0.03428198799490929
1510005	4137	13744.912373065948	0.0	0.0	0.0	0.0	0.0	24.770745781183244	0.08044195839241014	17.22535043090582	-3.9069912183098494
1520225	4165	13838.421456813812	0.0	0.0	0.0	0.0	0.0	3.7582195711135866	0.26663414824436504	46.29880773484707	2.456009629741311
1530080	4192	13928.859618902206	0.0	0.0	0.0	0.0	0.0	-6.531146543502808	0.1369445714589512	28.03533497571945	0.5685103103518486
1540300	4220	14021.489446401596	0.0	0.0	0.0	0.0	0.0	5.072200258910656	0.21058714094949244	8.096175742149352	0.6216120175272226
1550155	4247	14111.365756750107	0.0	0.0	0.0	0.0	0.0	14.66342491531372	0.09433353873947045	36.91610939502716	0.11030966371297836
1560010	4274	14200.64521741867	0.0	0.0	0.0	0.0	0.0	4.845148072600365	0.22338263575227074	17.211455954015253	2.3835585305094718
1570230	4302	14293.198335170746	0.0	0.0	0.0	0.0	0.0	-3.880982279777527	0.28097123433775745	28.657668483257293	3.345859535932541
1580085	4329	14382.679451465607	0.0	0.0	0.0	0.0	0.0	-34.47322958564758	0.09813622842034828	37.06250879406929	-1.5419443970918656
1590305	4357	14474.835694551468	0.0	0.0	0.0	0.0	0.0	-18.444451253414154	0.1840646296254854	11.030756884813309	0.34914184294641015
1600160	4384	14564.073392391205	0.0	0.0	0.0	0.0	0.0	9.055693192005158	0.1439613073670302	18.977884530425072	1.1807932084798813
1610015	4411	14653.503105640411	0.0	0.0	0.0	0.0	0.0	5.368526916503907	0.025000446499174524	14.019280070066452	-0.12629155129194258
1620235	4439	14745.999841928482	0.0	0.0	0.0	0.0	0.0	14.922632961273193	0.09819967678623333	13.49486998975277	-3.090999755859375
1630090	4466	14833.58072257042	0.0	0.0	0.0	0.0	0.0	9.462662865698338	0.1640128388743164	3.096717735528946	0.6265913233160972
1640310	4494	14923.763942956924	0.0	0.0	0.0	0.0	0.0	22.87951141834259	0.17198430760529462	52.63885426402092	1.7262570375204087
1650165	4521	15011.871339797974	0.0	0.0	0.0	0.0	0.0	-0.01064224624633789	0.1324989114469469	60.1095174741745	-3.040726690888405
1660020	4548	15099.439663171768	0.0	0.0	0.0	0.0	0.0	6.554718369781971	0.12012551809845343	53.59684465438127	3.0362665700912475
1670240	4576	15190.910699605942	0.0	0.0	0.0	0.0	0.0	-34.36395757675171	0.22843192108275254	25.937831132411958	1.076100214123726
1680095	4603	15278.706690788269	0.0	0.0	0.0	0.0	0.0	-18.97991027164459	0.15641673293369357	188.65320077896118	-3.467639686614275
1690315	4631	15370.286391019821	0.0	0.0	0.0	0.0	0.0	-32.34342791795731	0.0901565089443589	4.011168719530105	1.136180142760277
1700170	4658	15458.997009038925	0.0	0.0	0.0	0.0	0.0	-3.417895770072937	0.09026779525935193	8.29887892305851	-2.038089080452919
1710025	4685	15548.330293416977	0.0	0.0	0.0	0.0	0.0	73.2443472518921	0.0003970282561428351	74.245234760046	-2.773400974273682
1720245	4713	15641.02922821045	0.0	0.0	0.0	0.0	0.0	8.562883111834527	0.007131461728280754	7.213339889645576	-1.8327478943020106
1730100	4740	15730.741113424301	0.0	0.0	0.0	0.0	0.0	-10.899996547222138	0.08192799719588761	3.365571341663599	0.9587643057107925
1740320	4768	15823.73356962204	0.0	0.0	0.0	0.0	0.0	-28.06996613883972	0.2141090704508533	15.803323357701302	0.33449554137885573
1750175	4795	15913.764280557632	0.0	0.0	0.0	0.0	0.0	15.542982086420059	0.16296312548969075	47.531364856362345	2.006851545572281
1760030	4822	16003.485222578049	0.0	0.0	0.0	0.0	0.0	-74.47458453464507	0.20417522548822675	55.24440406396985	1.814315417408943
1770250	4850	16096.691681146622	0.0	0.0	0.0	0.0	0.0	23.575515911102293	0.040974357679727444	45.29808382809162	-0.6249703550338745
1780105	4877	16186.353402376175	0.0	0.0	0.0	0.0	0.0	18.979372088104487	0.10088463429262308	71.12316725790501	-0.4515567442774773
1790325	4905	16279.075999975204	0.0	0.0	0.0	0.0	0.0	-54.81155487442017	0.3463603948341675	336.125234606266	4.501194317638874
1800180	4932	16369.523906707764	0.0	0.0	0.0	0.0	0.0	-24.563564239501954	0.13078660690711072	63.755462714135646	-1.5702760696411133
1810035	4959	16460.082311868668	0.0	0.0	0.0	0.0	0.0	3.618175164222717	0.16463059719168494	45.33305154800415	3.0006294333934784
1820255	4987	16554.045086860657	0.0	0.0	0.0	0.0	0.0	6.658274354934693	0.19616611284578175	39.33413049101829	2.128499581068754
1830110	5014	16645.138610363007	0.0	0.0	0.0	0.0	0.0	-187.33952592468262	0.34563009997515476	715.9563725662232	-10.551221832036973
1840330	5042	16739.1852414608	0.0	0.0	0.0	0.0	0.0	47.11639302253723	0.0011449620039489356	7.6842782315611835	-0.48732638597488404
1850185	5069	16830.24196577072	0.0	0.0	0.0	0.0	0.0	47.23042222690582	0.043612182865151256	65.76688768148422	-2.371213603019714
1860040	5096	16921.35101723671	0.0	0.0	0.0	0.0	0.0	3.850972490310669	0.12013021279007659	21.775761392116546	-3.330566722154617
1870260	5124	17015.863316059113	0.0	0.0	0.0	0.0	0.0	-95.10863252925873	0.18680805875640105	12.061602387428284	-1.4438755174726248
1880115	5151	17107.46875190735	0.0	0.0	0.0	0.0	0.0	6.007440872192383	0.05432105108966227	9.819096003174781	-1.5682658725976943
1890335	5179	17202.02449131012	0.0	0.0	0.0	0.0	0.0	50.16781755638122	0.0008339459585356406	18.668499329686163	-0.6886787974834442
1900190	5206	17293.401054382324	0.0	0.0	0.0	0.0	0.0	46.303743749558926	0.09685618298883175	75.00116707324982	0.3138248777389526
1910045	5233	17384.147756576538	0.0	0.0	0.0	0.0	0.0	-282.45933877563476	0.5843656964451075	1323.0975993347167	5.300080170631409
1920265	5261	17478.29229784012	0.0	0.0	0.0	0.0	0.0	-22.64334635925293	0.12745182189801033	36.091271321773526	1.199677768945694
1930120	5288	17568.894109487534	0.0	0.0	0.0	0.0	0.0	44.70061260032654	0.021475012070690212	9.7890460896492	-0.7718974365666509
1940340	5316	17662.41191148758	0.0	0.0	0.0	0.0	0.0	-37.62479685592651	0.21079743210889865	31.90474110007286	0.2614987108111382
1950195	5343	17753.006457090378	0.0	0.0	0.0	0.0	0.0	0.6406860256195068	0.14036241036010155	59.62363803029061	4.3817011168599125
1960050	5370	17843.956003904343	0.0	0.0	0.0	0.0	0.0	2.8245329895019533	0.17686708294776454	38.87630726337433	2.519585326910019
1970270	5398	17937.674881458282	0.0	0.0	0.0	0.0	0.0	-60.42484518161416	0.22340194027225668	168.1108156555891	-3.753069534599781
1980125	5425	18028.305602788925	0.0	0.0	0.0	0.0	0.0	24.34955452775955	0.06576575944418064	29.62490751326084	1.3585375433415174
1990345	5453	18122.490301847458	0.0	0.0	0.0	0.0	0.0	4.0844975309371945	0.1624450789706635	25.41183697104454	0.10727898240089416
